Source,Target,Type,Id,Label,timeset,Weight
ASV0884,ASV1714,Undirected,1348,,,1.99089
ASV0884,ASV1905,Undirected,1349,,,1.796245
ASV0884,ASV2019,Undirected,1350,,,1.686822
ASV0908,ASV0924,Undirected,1357,,,1.663315
ASV0908,ASV1068,Undirected,1358,,,1.991736
ASV0908,ASV1402,Undirected,1359,,,2
ASV0908,ASV1599,Undirected,1360,,,1.991736
ASV0908,ASV1932,Undirected,1361,,,1.991736
ASV0908,ASV1971,Undirected,1362,,,1.991736
ASV0908,ASV2073,Undirected,1363,,,2
ASV0908,ASV2091,Undirected,1364,,,1.991736
ASV0917,ASV1491,Undirected,1370,,,1.670217
ASV0917,ASV1653,Undirected,1371,,,1.663315
ASV0917,ASV2084,Undirected,1372,,,1.663315
ASV0924,ASV1068,Undirected,1381,,,1.670217
ASV0924,ASV1402,Undirected,1382,,,1.663315
ASV0924,ASV1599,Undirected,1383,,,1.670217
ASV0924,ASV1932,Undirected,1384,,,1.670217
ASV0924,ASV1971,Undirected,1385,,,1.670217
ASV0924,ASV2073,Undirected,1386,,,1.663315
ASV0924,ASV2091,Undirected,1387,,,1.670217
ASV0939,ASV1182,Undirected,1397,,,1.670217
ASV0939,ASV1309,Undirected,1398,,,1.994236
ASV0939,ASV1486,Undirected,1399,,,1.670217
ASV0939,ASV1491,Undirected,1400,,,1.982709
ASV0939,ASV1652,Undirected,1401,,,1.982709
ASV0939,ASV1653,Undirected,1402,,,1.976945
ASV0939,ASV1666,Undirected,1403,,,1.670217
ASV0939,ASV1760,Undirected,1404,,,1.670217
ASV0939,ASV1771,Undirected,1405,,,1.670217
ASV0939,ASV2000,Undirected,1406,,,2
ASV0939,ASV2084,Undirected,1407,,,1.976945
ASV0939,ASV2086,Undirected,1408,,,1.663315
ASV0941,ASV0955,Undirected,1419,,,1.657572
ASV0941,ASV1118,Undirected,1420,,,1.650446
ASV0941,ASV1144,Undirected,1421,,,1.797051
ASV0941,ASV1222,Undirected,1422,,,1.84163
ASV0941,ASV1341,Undirected,1423,,,1.648322
ASV0941,ASV1367,Undirected,1424,,,1.78246
ASV0941,ASV1657,Undirected,1425,,,1.667796
ASV0941,ASV2019,Undirected,1426,,,1.680925
ASV0944,ASV1665,Undirected,1427,,,1.620761
ASV0944,ASV1805,Undirected,1428,,,1.609739
ASV0949,ASV0993,Undirected,1436,,,1.991736
ASV0949,ASV1607,Undirected,1437,,,2
ASV0949,ASV1612,Undirected,1438,,,2
ASV0949,ASV1632,Undirected,1439,,,1.991736
ASV0949,ASV1651,Undirected,1440,,,2
ASV0949,ASV1921,Undirected,1441,,,1.991736
ASV0949,ASV1998,Undirected,1442,,,1.663315
ASV0949,ASV2055,Undirected,1443,,,1.991736
ASV0949,ASV2115,Undirected,1444,,,1.663315
ASV0955,ASV1222,Undirected,1451,,,1.605952
ASV0955,ASV1248,Undirected,1452,,,1.63937
ASV0955,ASV1534,Undirected,1453,,,1.618363
ASV0955,ASV2019,Undirected,1454,,,1.624658
ASV0972,ASV1071,Undirected,1464,,,1.640223
ASV0972,ASV1391,Undirected,1465,,,1.69928
ASV0972,ASV1647,Undirected,1466,,,1.9819
ASV0972,ASV1923,Undirected,1467,,,1.985286
ASV0993,ASV1607,Undirected,1476,,,1.991736
ASV0993,ASV1612,Undirected,1477,,,1.991736
ASV0993,ASV1632,Undirected,1478,,,2
ASV0993,ASV1651,Undirected,1479,,,1.991736
ASV0993,ASV1921,Undirected,1480,,,2
ASV0993,ASV1998,Undirected,1481,,,1.670217
ASV0993,ASV2055,Undirected,1482,,,2
ASV0993,ASV2115,Undirected,1483,,,1.670217
ASV1015,ASV1375,Undirected,1487,,,2
ASV1015,ASV1379,Undirected,1488,,,1.663315
ASV1015,ASV1591,Undirected,1489,,,2
ASV1015,ASV1644,Undirected,1490,,,1.670217
ASV1015,ASV1871,Undirected,1491,,,1.991736
ASV1015,ASV1981,Undirected,1492,,,1.991736
ASV1015,ASV2157,Undirected,1493,,,2
ASV1023,ASV1131,Undirected,1509,,,1.60794
ASV1023,ASV1218,Undirected,1510,,,1.793476
ASV1023,ASV1264,Undirected,1511,,,1.805902
ASV1023,ASV1297,Undirected,1512,,,1.964913
ASV1023,ASV1298,Undirected,1513,,,1.971704
ASV1023,ASV1321,Undirected,1514,,,1.971704
ASV1023,ASV1548,Undirected,1515,,,1.986425
ASV1023,ASV1596,Undirected,1516,,,1.683797
ASV1023,ASV1718,Undirected,1517,,,1.983022
ASV1023,ASV1754,Undirected,1518,,,1.818328
ASV1023,ASV1830,Undirected,1519,,,1.976231
ASV1023,ASV1907,Undirected,1520,,,1.704562
ASV1023,ASV1927,Undirected,1521,,,1.959276
ASV1023,ASV1937,Undirected,1522,,,1.959276
ASV1023,ASV1967,Undirected,1523,,,1.694877
ASV1023,ASV2031,Undirected,1524,,,1.817118
ASV1023,ASV2064,Undirected,1525,,,1.690303
ASV1023,ASV2068,Undirected,1526,,,1.968326
ASV1023,ASV2103,Undirected,1527,,,1.604269
ASV1023,ASV2120,Undirected,1528,,,1.992077
ASV1023,ASV2151,Undirected,1529,,,1.973967
ASV1024,ASV1532,Undirected,1530,,,1.656328
ASV1024,ASV2018,Undirected,1531,,,1.740071
ASV1068,ASV1402,Undirected,1540,,,1.991736
ASV1068,ASV1599,Undirected,1541,,,2
ASV1068,ASV1932,Undirected,1542,,,2
ASV1068,ASV1971,Undirected,1543,,,2
ASV1068,ASV2073,Undirected,1544,,,1.991736
ASV1068,ASV2091,Undirected,1545,,,2
ASV1071,ASV1647,Undirected,1551,,,1.623655
ASV1071,ASV1923,Undirected,1552,,,1.626646
ASV1101,ASV1399,Undirected,1554,,,1.670217
ASV1101,ASV1543,Undirected,1555,,,1.670217
ASV1101,ASV1733,Undirected,1556,,,1.663315
ASV1101,ASV2165,Undirected,1557,,,1.663315
ASV1101,ASV2193,Undirected,1558,,,1.670217
ASV1106,ASV1170,Undirected,1563,,,1.991736
ASV1106,ASV1980,Undirected,1564,,,1.670217
ASV1112,ASV1222,Undirected,1569,,,1.612458
ASV1114,ASV2082,Undirected,1571,,,1.741439
ASV1118,ASV1121,Undirected,1580,,,1.659591
ASV1118,ASV1144,Undirected,1581,,,1.639323
ASV1118,ASV1222,Undirected,1582,,,1.65618
ASV1118,ASV1367,Undirected,1583,,,1.723721
ASV1118,ASV1391,Undirected,1584,,,1.631977
ASV1118,ASV1714,Undirected,1585,,,1.65683
ASV1118,ASV2019,Undirected,1586,,,1.690485
ASV1121,ASV1248,Undirected,1595,,,1.621488
ASV1121,ASV1391,Undirected,1596,,,1.976821
ASV1121,ASV1414,Undirected,1597,,,1.660572
ASV1121,ASV1454,Undirected,1598,,,1.729461
ASV1121,ASV1658,Undirected,1599,,,1.677521
ASV1121,ASV1714,Undirected,1600,,,1.976821
ASV1121,ASV1905,Undirected,1601,,,1.864627
ASV1121,ASV2019,Undirected,1602,,,1.651498
ASV1131,ASV1297,Undirected,1613,,,1.616197
ASV1131,ASV1298,Undirected,1614,,,1.618034
ASV1131,ASV1597,Undirected,1615,,,1.644522
ASV1131,ASV1718,Undirected,1616,,,1.608851
ASV1131,ASV1830,Undirected,1617,,,1.621707
ASV1131,ASV1927,Undirected,1618,,,1.611612
ASV1131,ASV2103,Undirected,1619,,,1.69099
ASV1131,ASV2120,Undirected,1620,,,1.616197
ASV1131,ASV2151,Undirected,1621,,,1.601504
ASV1144,ASV1152,Undirected,1630,,,1.613695
ASV1144,ASV1222,Undirected,1631,,,1.714599
ASV1144,ASV1248,Undirected,1632,,,1.625903
ASV1144,ASV1657,Undirected,1633,,,1.622002
ASV1144,ASV1812,Undirected,1634,,,1.617375
ASV1145,ASV1431,Undirected,1640,,,1.667205
ASV1145,ASV1483,Undirected,1641,,,1.703151
ASV1145,ASV1890,Undirected,1642,,,1.711601
ASV1145,ASV2005,Undirected,1643,,,1.954751
ASV1146,ASV1351,Undirected,1650,,,1.626408
ASV1146,ASV1431,Undirected,1651,,,1.93115
ASV1146,ASV1483,Undirected,1652,,,1.913044
ASV1146,ASV1766,Undirected,1653,,,1.682959
ASV1146,ASV1890,Undirected,1654,,,1.903065
ASV1146,ASV2060,Undirected,1655,,,1.971002
ASV1146,ASV2187,Undirected,1656,,,1.974327
ASV1152,ASV1312,Undirected,1662,,,1.611304
ASV1152,ASV1812,Undirected,1663,,,1.664692
ASV1170,ASV1980,Undirected,1669,,,1.663315
ASV1171,ASV1399,Undirected,1671,,,1.663315
ASV1171,ASV1543,Undirected,1672,,,1.663315
ASV1171,ASV1733,Undirected,1673,,,1.670217
ASV1171,ASV2165,Undirected,1674,,,1.670217
ASV1171,ASV2193,Undirected,1675,,,1.663315
ASV1182,ASV1486,Undirected,1682,,,2
ASV1182,ASV1666,Undirected,1683,,,2
ASV1182,ASV1760,Undirected,1684,,,2
ASV1182,ASV1771,Undirected,1685,,,2
ASV1182,ASV2000,Undirected,1686,,,1.670217
ASV1182,ASV2086,Undirected,1687,,,1.991736
ASV1184,ASV1870,Undirected,1688,,,1.820523
ASV1184,ASV2035,Undirected,1689,,,1.809523
ASV1212,ASV1323,Undirected,1691,,,2
ASV1212,ASV1638,Undirected,1692,,,2
ASV1212,ASV1953,Undirected,1693,,,2
ASV1218,ASV1264,Undirected,1709,,,1.988626
ASV1218,ASV1297,Undirected,1710,,,1.817285
ASV1218,ASV1298,Undirected,1711,,,1.817285
ASV1218,ASV1321,Undirected,1712,,,1.823501
ASV1218,ASV1548,Undirected,1713,,,1.805902
ASV1218,ASV1596,Undirected,1714,,,1.854885
ASV1218,ASV1718,Undirected,1715,,,1.796563
ASV1218,ASV1754,Undirected,1716,,,1.635071
ASV1218,ASV1830,Undirected,1717,,,1.808996
ASV1218,ASV1927,Undirected,1718,,,1.818328
ASV1218,ASV1937,Undirected,1719,,,1.818328
ASV1218,ASV1980,Undirected,1720,,,1.608098
ASV1218,ASV2031,Undirected,1721,,,1.62826
ASV1218,ASV2068,Undirected,1722,,,1.814186
ASV1218,ASV2082,Undirected,1723,,,1.632565
ASV1218,ASV2103,Undirected,1724,,,1.718023
ASV1218,ASV2120,Undirected,1725,,,1.804852
ASV1218,ASV2151,Undirected,1726,,,1.825573
ASV1222,ASV1341,Undirected,1739,,,1.630478
ASV1222,ASV1367,Undirected,1740,,,1.764301
ASV1222,ASV2019,Undirected,1741,,,1.635728
ASV1231,ASV1379,Undirected,1743,,,1.766974
ASV1231,ASV1644,Undirected,1744,,,1.772081
ASV1248,ASV1391,Undirected,1755,,,1.62426
ASV1248,ASV1658,Undirected,1756,,,1.632366
ASV1248,ASV1714,Undirected,1757,,,1.621488
ASV1264,ASV1297,Undirected,1774,,,1.798635
ASV1264,ASV1298,Undirected,1775,,,1.796563
ASV1264,ASV1321,Undirected,1776,,,1.829718
ASV1264,ASV1548,Undirected,1777,,,1.826612
ASV1264,ASV1596,Undirected,1778,,,1.865515
ASV1264,ASV1718,Undirected,1779,,,1.806924
ASV1264,ASV1754,Undirected,1780,,,1.654028
ASV1264,ASV1830,Undirected,1781,,,1.792419
ASV1264,ASV1927,Undirected,1782,,,1.80176
ASV1264,ASV1937,Undirected,1783,,,1.818328
ASV1264,ASV2031,Undirected,1784,,,1.62257
ASV1264,ASV2068,Undirected,1785,,,1.826612
ASV1264,ASV2082,Undirected,1786,,,1.656079
ASV1264,ASV2103,Undirected,1787,,,1.714663
ASV1264,ASV2120,Undirected,1788,,,1.798635
ASV1264,ASV2151,Undirected,1789,,,1.815213
ASV1276,ASV1297,Undirected,1797,,,1.616197
ASV1276,ASV1298,Undirected,1798,,,1.607014
ASV1276,ASV1522,Undirected,1799,,,1.84343
ASV1276,ASV1718,Undirected,1800,,,1.616197
ASV1276,ASV1754,Undirected,1801,,,1.685259
ASV1276,ASV1765,Undirected,1802,,,1.645702
ASV1276,ASV1830,Undirected,1803,,,1.610687
ASV1276,ASV1927,Undirected,1804,,,1.618954
ASV1276,ASV1937,Undirected,1805,,,1.618954
ASV1276,ASV1967,Undirected,1806,,,1.876388
ASV1276,ASV2064,Undirected,1807,,,1.885036
ASV1276,ASV2068,Undirected,1808,,,1.611612
ASV1297,ASV1298,Undirected,1828,,,1.996603
ASV1297,ASV1321,Undirected,1829,,,1.969422
ASV1297,ASV1548,Undirected,1830,,,1.958121
ASV1297,ASV1596,Undirected,1831,,,1.686686
ASV1297,ASV1718,Undirected,1832,,,1.979615
ASV1297,ASV1754,Undirected,1833,,,1.792419
ASV1297,ASV1830,Undirected,1834,,,1.996603
ASV1297,ASV1907,Undirected,1835,,,1.688084
ASV1297,ASV1927,Undirected,1836,,,1.998868
ASV1297,ASV1937,Undirected,1837,,,1.985286
ASV1297,ASV1967,Undirected,1838,,,1.70262
ASV1297,ASV1980,Undirected,1839,,,1.762865
ASV1297,ASV2031,Undirected,1840,,,1.821256
ASV1297,ASV2064,Undirected,1841,,,1.707726
ASV1297,ASV2068,Undirected,1842,,,1.971704
ASV1297,ASV2120,Undirected,1843,,,1.979615
ASV1297,ASV2151,Undirected,1844,,,1.979615
ASV1298,ASV1321,Undirected,1865,,,1.969422
ASV1298,ASV1548,Undirected,1866,,,1.958121
ASV1298,ASV1596,Undirected,1867,,,1.67894
ASV1298,ASV1718,Undirected,1868,,,1.971687
ASV1298,ASV1754,Undirected,1869,,,1.792419
ASV1298,ASV1830,Undirected,1870,,,1.997735
ASV1298,ASV1907,Undirected,1871,,,1.685177
ASV1298,ASV1927,Undirected,1872,,,1.992077
ASV1298,ASV1937,Undirected,1873,,,1.973967
ASV1298,ASV1967,Undirected,1874,,,1.709403
ASV1298,ASV1980,Undirected,1875,,,1.770529
ASV1298,ASV2031,Undirected,1876,,,1.821256
ASV1298,ASV2064,Undirected,1877,,,1.708695
ASV1298,ASV2068,Undirected,1878,,,1.962649
ASV1298,ASV2103,Undirected,1879,,,1.607014
ASV1298,ASV2120,Undirected,1880,,,1.989807
ASV1298,ASV2151,Undirected,1881,,,1.987543
ASV1304,ASV1327,Undirected,1886,,,1.991736
ASV1304,ASV1557,Undirected,1887,,,1.991736
ASV1304,ASV1803,Undirected,1888,,,1.991736
ASV1309,ASV1491,Undirected,1898,,,1.976945
ASV1309,ASV1652,Undirected,1899,,,1.994236
ASV1309,ASV1653,Undirected,1900,,,1.982709
ASV1309,ASV2000,Undirected,1901,,,1.994236
ASV1309,ASV2084,Undirected,1902,,,1.982709
ASV1321,ASV1548,Undirected,1924,,,1.992077
ASV1321,ASV1596,Undirected,1925,,,1.704115
ASV1321,ASV1718,Undirected,1926,,,1.969422
ASV1321,ASV1754,Undirected,1927,,,1.823501
ASV1321,ASV1830,Undirected,1928,,,1.962627
ASV1321,ASV1907,Undirected,1929,,,1.685177
ASV1321,ASV1927,Undirected,1930,,,1.971704
ASV1321,ASV1937,Undirected,1931,,,1.985286
ASV1321,ASV1967,Undirected,1932,,,1.685177
ASV1321,ASV1980,Undirected,1933,,,1.667057
ASV1321,ASV2031,Undirected,1934,,,1.793269
ASV1321,ASV2064,Undirected,1935,,,1.678667
ASV1321,ASV2068,Undirected,1936,,,1.992077
ASV1321,ASV2103,Undirected,1937,,,1.616197
ASV1321,ASV2120,Undirected,1938,,,1.969422
ASV1321,ASV2151,Undirected,1939,,,1.989807
ASV1323,ASV1638,Undirected,1942,,,2
ASV1323,ASV1953,Undirected,1943,,,2
ASV1327,ASV1557,Undirected,1949,,,2
ASV1327,ASV1803,Undirected,1950,,,2
ASV1331,ASV1614,Undirected,1951,,,2
ASV1331,ASV1689,Undirected,1952,,,2
ASV1331,ASV1862,Undirected,1953,,,2
ASV1341,ASV2159,Undirected,1958,,,1.726356
ASV1351,ASV2060,Undirected,1961,,,1.682558
ASV1367,ASV2019,Undirected,1967,,,1.764426
ASV1375,ASV1379,Undirected,1972,,,1.663315
ASV1375,ASV1591,Undirected,1973,,,2
ASV1375,ASV1644,Undirected,1974,,,1.670217
ASV1375,ASV1871,Undirected,1975,,,1.991736
ASV1375,ASV1981,Undirected,1976,,,1.991736
ASV1375,ASV2157,Undirected,1977,,,2
ASV1379,ASV1591,Undirected,1987,,,1.663315
ASV1379,ASV1644,Undirected,1988,,,1.994236
ASV1379,ASV1871,Undirected,1989,,,1.670217
ASV1379,ASV1981,Undirected,1990,,,1.670217
ASV1379,ASV2157,Undirected,1991,,,1.663315
ASV1391,ASV1454,Undirected,2009,,,1.743019
ASV1391,ASV1647,Undirected,2010,,,1.676055
ASV1391,ASV1658,Undirected,2011,,,1.658623
ASV1391,ASV1714,Undirected,2012,,,1.930464
ASV1391,ASV1905,Undirected,2013,,,1.770687
ASV1391,ASV1923,Undirected,2014,,,1.698305
ASV1391,ASV2019,Undirected,2015,,,1.67408
ASV1399,ASV1543,Undirected,2020,,,2
ASV1399,ASV1733,Undirected,2021,,,1.991736
ASV1399,ASV2165,Undirected,2022,,,1.991736
ASV1399,ASV2193,Undirected,2023,,,2
ASV1402,ASV1599,Undirected,2033,,,1.991736
ASV1402,ASV1932,Undirected,2034,,,1.991736
ASV1402,ASV1971,Undirected,2035,,,1.991736
ASV1402,ASV2073,Undirected,2036,,,2
ASV1402,ASV2091,Undirected,2037,,,1.991736
ASV1414,ASV1532,Undirected,2040,,,1.68643
ASV1414,ASV1714,Undirected,2041,,,1.687667
ASV1414,ASV1905,Undirected,2042,,,1.804686
ASV1415,ASV1466,Undirected,2043,,,2
ASV1431,ASV1483,Undirected,2052,,,1.993369
ASV1431,ASV1766,Undirected,2053,,,1.74326
ASV1431,ASV1890,Undirected,2054,,,1.990877
ASV1431,ASV2005,Undirected,2055,,,1.63231
ASV1431,ASV2060,Undirected,2056,,,1.89631
ASV1431,ASV2187,Undirected,2057,,,1.930351
ASV1454,ASV1714,Undirected,2065,,,1.700837
ASV1483,ASV1766,Undirected,2076,,,1.751993
ASV1483,ASV1890,Undirected,2077,,,1.992547
ASV1483,ASV2005,Undirected,2078,,,1.679926
ASV1483,ASV2060,Undirected,2079,,,1.894824
ASV1483,ASV2187,Undirected,2080,,,1.913907
ASV1486,ASV1666,Undirected,2088,,,2
ASV1486,ASV1760,Undirected,2089,,,2
ASV1486,ASV1771,Undirected,2090,,,2
ASV1486,ASV2000,Undirected,2091,,,1.670217
ASV1486,ASV2086,Undirected,2092,,,1.991736
ASV1491,ASV1652,Undirected,2105,,,1.982709
ASV1491,ASV1653,Undirected,2106,,,1.994236
ASV1491,ASV2000,Undirected,2107,,,1.982709
ASV1491,ASV2084,Undirected,2108,,,1.994236
ASV1493,ASV2031,Undirected,2109,,,1.650071
ASV1522,ASV1765,Undirected,2112,,,1.786237
ASV1522,ASV1967,Undirected,2113,,,1.913837
ASV1522,ASV2064,Undirected,2114,,,1.926294
ASV1532,ASV2018,Undirected,2117,,,1.639005
ASV1532,ASV2118,Undirected,2118,,,1.782444
ASV1534,ASV1917,Undirected,2122,,,1.828076
ASV1543,ASV1733,Undirected,2128,,,1.991736
ASV1543,ASV2165,Undirected,2129,,,1.991736
ASV1543,ASV2193,Undirected,2130,,,2
ASV1548,ASV1596,Undirected,2151,,,1.703151
ASV1548,ASV1718,Undirected,2152,,,1.980759
ASV1548,ASV1754,Undirected,2153,,,1.830754
ASV1548,ASV1830,Undirected,2154,,,1.958121
ASV1548,ASV1907,Undirected,2155,,,1.698751
ASV1548,ASV1927,Undirected,2156,,,1.959276
ASV1548,ASV1937,Undirected,2157,,,1.977376
ASV1548,ASV1967,Undirected,2158,,,1.679381
ASV1548,ASV2031,Undirected,2159,,,1.79847
ASV1548,ASV2064,Undirected,2160,,,1.674813
ASV1548,ASV2068,Undirected,2161,,,1.99095
ASV1548,ASV2103,Undirected,2162,,,1.60794
ASV1548,ASV2120,Undirected,2163,,,1.971704
ASV1548,ASV2151,Undirected,2164,,,1.976231
ASV1557,ASV1803,Undirected,2171,,,2
ASV1562,ASV1870,Undirected,2172,,,1.649642
ASV1562,ASV2035,Undirected,2173,,,1.620599
ASV1586,ASV2082,Undirected,2174,,,1.638601
ASV1591,ASV1644,Undirected,2181,,,1.670217
ASV1591,ASV1871,Undirected,2182,,,1.991736
ASV1591,ASV1981,Undirected,2183,,,1.991736
ASV1591,ASV2157,Undirected,2184,,,2
ASV1596,ASV1718,Undirected,2205,,,1.698305
ASV1596,ASV1830,Undirected,2206,,,1.67894
ASV1596,ASV1861,Undirected,2207,,,1.777481
ASV1596,ASV1907,Undirected,2208,,,1.670257
ASV1596,ASV1927,Undirected,2209,,,1.691538
ASV1596,ASV1937,Undirected,2210,,,1.707021
ASV1596,ASV2068,Undirected,2211,,,1.710892
ASV1596,ASV2082,Undirected,2212,,,1.864719
ASV1596,ASV2103,Undirected,2213,,,1.859132
ASV1596,ASV2120,Undirected,2214,,,1.675067
ASV1596,ASV2151,Undirected,2215,,,1.686686
ASV1597,ASV1907,Undirected,2219,,,1.718079
ASV1597,ASV2031,Undirected,2220,,,1.654739
ASV1599,ASV1932,Undirected,2231,,,2
ASV1599,ASV1971,Undirected,2232,,,2
ASV1599,ASV2073,Undirected,2233,,,1.991736
ASV1599,ASV2091,Undirected,2234,,,2
ASV1606,ASV1813,Undirected,2236,,,1.746258
ASV1607,ASV1612,Undirected,2246,,,2
ASV1607,ASV1632,Undirected,2247,,,1.991736
ASV1607,ASV1651,Undirected,2248,,,2
ASV1607,ASV1921,Undirected,2249,,,1.991736
ASV1607,ASV1998,Undirected,2250,,,1.663315
ASV1607,ASV2055,Undirected,2251,,,1.991736
ASV1607,ASV2115,Undirected,2252,,,1.663315
ASV1612,ASV1632,Undirected,2263,,,1.991736
ASV1612,ASV1651,Undirected,2264,,,2
ASV1612,ASV1921,Undirected,2265,,,1.991736
ASV1612,ASV1998,Undirected,2266,,,1.663315
ASV1612,ASV2055,Undirected,2267,,,1.991736
ASV1612,ASV2115,Undirected,2268,,,1.663315
ASV1614,ASV1689,Undirected,2270,,,2
ASV1614,ASV1862,Undirected,2271,,,2
ASV1632,ASV1651,Undirected,2283,,,1.991736
ASV1632,ASV1921,Undirected,2284,,,2
ASV1632,ASV1998,Undirected,2285,,,1.670217
ASV1632,ASV2055,Undirected,2286,,,2
ASV1632,ASV2115,Undirected,2287,,,1.670217
ASV1638,ASV1953,Undirected,2291,,,2
ASV1643,ASV1669,Undirected,2292,,,1.663315
ASV1644,ASV1871,Undirected,2304,,,1.663315
ASV1644,ASV1981,Undirected,2305,,,1.663315
ASV1644,ASV2157,Undirected,2306,,,1.670217
ASV1647,ASV1923,Undirected,2319,,,1.971704
ASV1651,ASV1921,Undirected,2332,,,1.991736
ASV1651,ASV1998,Undirected,2333,,,1.663315
ASV1651,ASV2055,Undirected,2334,,,1.991736
ASV1651,ASV2115,Undirected,2335,,,1.663315
ASV1652,ASV1653,Undirected,2347,,,1.994236
ASV1652,ASV2000,Undirected,2348,,,1.982709
ASV1652,ASV2084,Undirected,2349,,,1.994236
ASV1653,ASV2000,Undirected,2364,,,1.976945
ASV1653,ASV2084,Undirected,2365,,,2
ASV1658,ASV1714,Undirected,2378,,,1.718223
ASV1658,ASV2019,Undirected,2379,,,1.6906
ASV1665,ASV1805,Undirected,2381,,,1.99547
ASV1666,ASV1760,Undirected,2390,,,2
ASV1666,ASV1771,Undirected,2391,,,2
ASV1666,ASV2000,Undirected,2392,,,1.670217
ASV1666,ASV2086,Undirected,2393,,,1.991736
ASV1689,ASV1862,Undirected,2397,,,2
ASV1714,ASV1905,Undirected,2411,,,1.822088
ASV1714,ASV2019,Undirected,2412,,,1.671069
ASV1718,ASV1754,Undirected,2438,,,1.813141
ASV1718,ASV1830,Undirected,2439,,,1.980747
ASV1718,ASV1907,Undirected,2440,,,1.709403
ASV1718,ASV1927,Undirected,2441,,,1.980759
ASV1718,ASV1937,Undirected,2442,,,1.985286
ASV1718,ASV1967,Undirected,2443,,,1.685177
ASV1718,ASV1980,Undirected,2444,,,1.61085
ASV1718,ASV2031,Undirected,2445,,,1.821256
ASV1718,ASV2064,Undirected,2446,,,1.694165
ASV1718,ASV2068,Undirected,2447,,,1.985286
ASV1718,ASV2120,Undirected,2448,,,1.97282
ASV1718,ASV2151,Undirected,2449,,,1.95923
ASV1733,ASV2165,Undirected,2456,,,2
ASV1733,ASV2193,Undirected,2457,,,1.991736
ASV1754,ASV1830,Undirected,2484,,,1.792419
ASV1754,ASV1927,Undirected,2485,,,1.793476
ASV1754,ASV1937,Undirected,2486,,,1.810044
ASV1754,ASV2031,Undirected,2487,,,1.62826
ASV1754,ASV2068,Undirected,2488,,,1.82247
ASV1754,ASV2120,Undirected,2489,,,1.804852
ASV1754,ASV2151,Undirected,2490,,,1.808996
ASV1760,ASV1771,Undirected,2500,,,2
ASV1760,ASV2000,Undirected,2501,,,1.670217
ASV1760,ASV2086,Undirected,2502,,,1.991736
ASV1765,ASV1967,Undirected,2505,,,1.778292
ASV1765,ASV2064,Undirected,2506,,,1.769704
ASV1766,ASV1890,Undirected,2515,,,1.739639
ASV1766,ASV2060,Undirected,2516,,,1.666972
ASV1766,ASV2187,Undirected,2517,,,1.67064
ASV1771,ASV2000,Undirected,2528,,,1.670217
ASV1771,ASV2086,Undirected,2529,,,1.991736
ASV1830,ASV1907,Undirected,2567,,,1.69293
ASV1830,ASV1927,Undirected,2568,,,1.992077
ASV1830,ASV1937,Undirected,2569,,,1.973967
ASV1830,ASV1967,Undirected,2570,,,1.707465
ASV1830,ASV1980,Undirected,2571,,,1.741148
ASV1830,ASV2031,Undirected,2572,,,1.827476
ASV1830,ASV2064,Undirected,2573,,,1.710632
ASV1830,ASV2068,Undirected,2574,,,1.962649
ASV1830,ASV2120,Undirected,2575,,,1.989807
ASV1830,ASV2151,Undirected,2576,,,1.978482
ASV1861,ASV1907,Undirected,2580,,,1.647733
ASV1861,ASV2082,Undirected,2581,,,1.723856
ASV1861,ASV2103,Undirected,2582,,,1.674609
ASV1870,ASV2035,Undirected,2590,,,1.968517
ASV1871,ASV1981,Undirected,2599,,,2
ASV1871,ASV2157,Undirected,2600,,,1.991736
ASV1890,ASV2005,Undirected,2612,,,1.672877
ASV1890,ASV2060,Undirected,2613,,,1.893952
ASV1890,ASV2187,Undirected,2614,,,1.919669
ASV1907,ASV1927,Undirected,2643,,,1.687129
ASV1907,ASV1937,Undirected,2644,,,1.691003
ASV1907,ASV2068,Undirected,2645,,,1.694877
ASV1907,ASV2120,Undirected,2646,,,1.693899
ASV1907,ASV2151,Undirected,2647,,,1.678394
ASV1921,ASV1998,Undirected,2663,,,1.670217
ASV1921,ASV2055,Undirected,2664,,,2
ASV1921,ASV2115,Undirected,2665,,,1.670217
ASV1927,ASV1937,Undirected,2705,,,1.99095
ASV1927,ASV1967,Undirected,2706,,,1.696814
ASV1927,ASV1980,Undirected,2707,,,1.75676
ASV1927,ASV2031,Undirected,2708,,,1.817118
ASV1927,ASV2064,Undirected,2709,,,1.703856
ASV1927,ASV2068,Undirected,2710,,,1.977376
ASV1927,ASV2120,Undirected,2711,,,1.971704
ASV1927,ASV2151,Undirected,2712,,,1.976231
ASV1932,ASV1971,Undirected,2724,,,2
ASV1932,ASV2073,Undirected,2725,,,1.991736
ASV1932,ASV2091,Undirected,2726,,,2
ASV1937,ASV1967,Undirected,2756,,,1.681318
ASV1937,ASV1980,Undirected,2757,,,1.687818
ASV1937,ASV2031,Undirected,2758,,,1.804686
ASV1937,ASV2064,Undirected,2759,,,1.688366
ASV1937,ASV2068,Undirected,2760,,,1.995475
ASV1937,ASV2120,Undirected,2761,,,1.958121
ASV1937,ASV2151,Undirected,2762,,,1.971704
ASV1967,ASV2064,Undirected,2791,,,1.995856
ASV1967,ASV2068,Undirected,2792,,,1.675507
ASV1967,ASV2120,Undirected,2793,,,1.708434
ASV1967,ASV2151,Undirected,2794,,,1.70262
ASV1971,ASV2073,Undirected,2807,,,1.991736
